and we begin
0.81,-1.69,-0.10,136.47,-289.92,-124.08
0.64,-1.64,-0.05,163.27,-337.71,-37.84
0.52,-1.58,0.02,181.52,-376.71,46.57
0.38,-1.49,0.10,198.36,-400.70,124.27
0.19,-1.44,0.22,218.14,-410.28,194.58
0.04,-1.21,0.24,238.71,-406.92,258.91
-0.04,-1.07,0.33,268.98,-390.38,322.51
-0.15,-0.88,0.43,319.82,-362.79,381.96
-0.28,-0.69,0.58,388.55,-328.92,435.30
-0.48,-0.54,0.78,461.00,-293.46,483.76
-0.65,-0.49,0.84,524.78,-258.06,526.73
-0.79,-0.53,0.99,565.31,-218.75,559.69
-0.69,-0.53,1.01,584.59,-177.06,579.71
-0.43,-0.42,1.09,579.83,-131.41,586.61
-0.29,-0.44,1.05,553.71,-90.82,579.77
-0.25,-0.21,0.86,524.54,-56.58,566.28
-0.27,-0.09,0.80,498.41,-24.78,556.27
-0.30,-0.06,0.81,478.64,3.72,547.30
-0.20,-0.08,0.56,471.01,32.23,535.64
-0.06,0.04,0.34,440.73,66.22,512.21
0.09,0.06,0.14,362.43,98.45,463.26
0.12,0.13,0.07,256.65,122.13,380.68
0.09,0.20,0.18,151.55,125.92,273.56
-0.08,0.31,0.29,80.99,108.34,158.02
-0.28,0.34,0.51,49.80,73.79,45.84
-0.42,0.37,0.47,53.41,39.67,-55.36
-0.51,0.35,0.42,52.98,30.09,-143.68
-0.66,0.33,0.53,35.52,49.13,-217.96
-0.74,0.39,0.57,8.91,84.29,-273.99
-0.86,0.39,0.62,-22.83,124.63,-311.28
-1.03,0.30,0.68,-45.29,157.84,-336.55
-1.14,0.23,0.67,-50.96,176.33,-357.48
-1.20,0.10,0.61,-48.46,183.78,-377.87
-1.22,-0.09,0.47,-50.05,187.38,-406.62
-1.20,-0.25,0.34,-60.36,193.91,-448.79
-1.11,-0.35,0.19,-79.90,207.64,-496.95
-0.98,-0.50,0.09,-110.96,227.78,-545.72
-0.84,-0.62,0.06,-145.81,248.35,-591.92
-0.68,-0.74,-0.03,-181.34,261.29,-631.41
-0.53,-0.91,-0.14,-220.76,266.30,-661.25
-0.37,-1.01,-0.27,-258.48,264.16,-675.72
-0.19,-1.04,-0.35,-291.81,251.89,-666.20
0.03,-1.00,-0.40,-317.93,223.57,-629.03
0.22,-0.98,-0.37,-329.10,173.52,-568.54
0.39,-0.89,-0.30,-313.05,98.63,-494.26
0.56,-0.77,-0.30,-267.70,4.39,-412.96
0.73,-0.68,-0.31,-200.01,-92.83,-327.33
0.91,-0.69,-0.42,-114.56,-180.85,-239.56
0.92,-0.74,-0.40,-7.14,-256.53,-152.53
0.90,-0.82,-0.28,116.52,-327.27,-70.80
0.82,-0.96,-0.20,225.89,-394.23,1.04
0.64,-1.11,-0.13,315.37,-452.09,63.23
0.45,-1.25,-0.09,374.94,-499.33,111.76
0.25,-1.30,-0.03,399.72,-531.37,145.20
0.18,-1.23,0.06,402.77,-544.49,171.08
0.16,-1.13,0.25,404.91,-539.67,196.35
0.14,-1.05,0.54,416.14,-527.28,222.35
0.09,-1.06,0.73,430.54,-519.10,243.77
0.00,-1.11,0.91,444.34,-515.87,252.20
0.01,-1.13,0.92,455.26,-514.65,246.70
-0.01,-1.11,0.97,454.22,-508.24,232.18
-0.08,-1.04,1.12,448.61,-494.38,216.98
-0.14,-0.85,1.15,454.59,-473.45,214.66
-0.06,-0.65,1.23,462.95,-437.56,232.18
-0.03,-0.45,1.30,462.22,-384.52,260.44
-0.00,-0.23,1.31,455.44,-318.30,290.83
-0.00,-0.05,1.29,426.70,-245.06,310.55
0.02,0.02,1.29,380.68,-169.07,309.45
0.23,0.17,1.20,341.00,-90.45,292.60
0.47,0.27,1.12,293.95,-11.78,261.66
0.47,0.27,1.07,237.61,53.71,212.77
0.52,0.37,1.03,191.35,95.70,153.87
0.52,0.60,1.05,158.39,119.20,103.52
0.63,0.80,0.96,145.75,138.98,77.94
0.67,0.85,0.99,136.41,166.08,73.06
0.60,0.95,0.99,140.81,193.73,76.23
0.57,0.86,1.07,158.20,216.61,77.51
0.47,0.94,1.18,184.20,232.73,61.46
0.50,1.02,1.13,215.39,248.41,32.96
0.71,0.81,0.89,199.89,267.82,-14.28
0.62,0.69,0.88,141.24,290.47,-94.48
0.47,0.66,0.85,64.88,302.61,-193.36
0.30,0.65,0.84,-5.74,301.33,-288.09
0.15,0.63,0.84,-57.19,292.11,-367.49
-0.03,0.54,0.85,-85.94,280.52,-427.98
-0.21,0.46,0.82,-91.61,271.55,-471.62
-0.32,0.25,0.85,-92.96,271.24,-502.62
-0.38,-0.02,0.80,-96.62,286.01,-528.56
-0.43,-0.26,0.76,-107.06,318.24,-554.20
-0.44,-0.56,0.74,-130.25,361.76,-579.41
-0.39,-0.86,0.61,-171.51,412.48,-606.38
-0.30,-1.13,0.39,-234.19,471.68,-636.78
-0.25,-1.23,0.21,-305.05,534.30,-662.23
-0.11,-1.41,-0.18,-357.18,584.47,-667.18
0.17,-1.57,-0.73,-369.51,612.43,-638.12
0.33,-1.43,-0.76,-325.50,604.61,-561.46
0.42,-1.46,-0.38,-247.13,523.50,-430.66
0.68,-1.71,-0.34,-165.22,364.87,-281.92
0.76,-2.01,-0.49,-77.58,182.50,-149.23
0.77,-2.09,-0.84,-11.47,25.39,-32.29
0.76,-1.93,-1.37,25.39,-72.20,86.30
0.55,-1.82,-1.35,62.62,-108.22,215.58
0.21,-1.84,-0.86,99.67,-129.27,337.71
-0.06,-1.72,-0.57,122.44,-177.06,427.43
-0.31,-1.57,-0.43,131.59,-240.60,486.76
-0.49,-1.29,-0.28,139.83,-292.24,518.43
-0.55,-0.92,-0.10,139.53,-322.88,534.91
-0.56,-0.55,0.08,122.07,-335.14,544.37
-0.52,-0.26,0.30,94.30,-333.31,548.95
-0.44,0.12,0.51,78.61,-323.18,552.25
-0.33,0.52,0.63,82.03,-307.25,558.65
-0.27,0.80,0.73,115.17,-281.31,564.21
-0.18,0.93,0.71,177.55,-246.52,555.60
-0.12,0.96,0.77,232.48,-211.61,523.62
0.04,0.93,0.76,261.17,-184.33,473.14
0.28,0.99,0.57,264.16,-158.20,408.81
0.43,1.06,0.44,232.48,-120.30,335.75
0.46,1.10,0.39,172.49,-74.58,251.89
0.45,1.17,0.41,111.27,-30.88,156.56
0.38,1.22,0.49,71.23,4.46,57.68
0.28,1.19,0.60,52.80,27.89,-40.16
0.18,1.13,0.67,50.72,38.33,-133.24
0.08,1.02,0.68,52.92,41.63,-216.86
-0.06,0.87,0.67,45.23,45.47,-291.69
-0.18,0.65,0.70,22.89,51.39,-362.06
-0.37,0.39,0.75,-7.69,56.46,-432.25
-0.41,0.13,0.73,-44.56,62.32,-505.62
-0.50,-0.17,0.67,-88.44,75.56,-580.69
-0.54,-0.55,0.61,-140.01,96.31,-652.95
-0.51,-0.96,0.48,-201.66,124.45,-723.75
-0.43,-1.11,0.32,-272.03,161.25,-793.40
-0.29,-1.50,0.11,-345.83,206.85,-846.25
-0.19,-1.66,-0.09,-409.79,254.64,-876.22
0.01,-1.67,-0.25,-475.52,287.96,-877.56
0.23,-1.61,-0.40,-531.92,289.55,-843.20
0.46,-1.42,-0.42,-547.12,243.35,-774.78
0.77,-1.19,-0.30,-508.24,142.82,-676.64
0.98,-0.90,-0.16,-417.97,2.08,-555.48
1.12,-0.64,-0.23,-289.92,-149.29,-421.33
1.09,-0.58,-0.30,-140.75,-276.06,-281.37
0.97,-0.58,-0.43,21.91,-363.40,-150.45
0.80,-0.66,-0.67,171.63,-409.61,-42.30
0.60,-0.77,-0.67,283.26,-415.16,34.61
0.47,-0.87,-0.57,341.06,-398.01,80.69
0.39,-0.93,-0.43,344.18,-374.33,98.27
0.36,-0.93,-0.27,316.22,-353.64,94.12
0.39,-0.88,-0.20,278.81,-341.98,78.12
0.36,-0.80,-0.03,259.70,-337.16,64.27
0.29,-0.70,0.14,271.61,-344.06,63.05
0.21,-0.63,0.26,307.19,-359.86,76.84
0.14,-0.56,0.41,364.01,-374.33,105.65
0.07,-0.56,0.61,423.77,-386.96,145.08
0.03,-0.58,0.72,467.90,-399.29,183.78
-0.00,-0.67,0.81,490.54,-408.26,209.41
-0.05,-0.71,0.84,498.60,-413.15,215.09
-0.07,-0.82,0.79,489.50,-414.92,203.49
-0.00,-0.88,0.80,462.28,-409.85,176.70
-0.05,-0.96,0.95,433.17,-397.22,143.80
-0.08,-0.85,1.18,423.58,-385.74,123.78
-0.19,-0.74,1.43,438.90,-377.93,134.52
-0.34,-0.48,1.51,478.94,-360.78,182.80
-0.35,-0.38,1.49,513.55,-323.49,257.08
-0.27,-0.23,1.54,509.03,-259.52,321.17
0.01,-0.20,1.54,441.77,-181.40,348.51
0.33,-0.43,1.43,319.52,-100.89,324.83
0.54,-0.06,1.39,183.90,-25.63,252.62
0.62,0.31,1.32,60.49,33.45,177.86
0.73,0.66,1.45,-31.74,75.87,128.60
0.86,1.12,1.63,-82.70,99.43,106.63
0.90,1.39,1.67,-84.29,110.84,98.39
0.78,1.49,1.74,-40.95,123.84,75.68
0.55,1.68,1.81,46.63,140.38,28.99
0.74,1.33,1.57,140.93,162.84,-22.71
0.87,1.05,1.37,186.83,199.89,-85.02
0.78,0.79,1.26,162.29,242.68,-155.88
0.60,0.52,1.09,91.13,277.22,-220.40
0.36,0.29,0.97,-6.16,306.40,-278.87
0.20,0.19,0.89,-108.64,337.34,-334.35
0.01,0.06,0.85,-190.67,372.62,-384.40
-0.13,-0.14,0.82,-232.67,410.16,-433.04
-0.20,-0.32,0.72,-240.91,446.78,-480.22
-0.37,-0.39,0.65,-232.42,477.48,-514.10
-0.18,-0.56,0.55,-225.28,495.24,-524.84
0.05,-0.73,0.23,-215.52,502.14,-515.93
0.00,-1.03,-0.22,-195.37,501.04,-498.11
0.08,-1.40,-0.59,-168.58,481.02,-478.09
0.45,-1.61,-0.54,-144.59,415.95,-448.67
0.70,-1.96,-0.19,-126.22,281.01,-393.43
0.51,-2.20,-0.01,-96.13,79.16,-323.43
0.45,-1.83,-0.22,-32.23,-141.17,-239.69
0.39,-1.50,-0.54,47.61,-309.57,-113.46
0.22,-1.43,-0.59,159.61,-394.59,50.96
-0.07,-1.55,-0.10,306.58,-416.87,223.88
-0.43,-1.60,0.38,428.71,-413.57,373.78
-0.63,-1.68,0.66,493.16,-399.41,489.38
-0.66,-1.56,0.82,504.09,-374.15,571.66
-0.53,-1.40,0.93,458.62,-337.22,624.08
-0.32,-1.12,0.95,366.46,-286.50,645.45
-0.10,-0.74,0.97,260.86,-222.66,641.66
0.13,-0.22,1.12,163.39,-147.64,622.80
0.39,0.57,1.24,82.95,-65.19,603.09
0.53,1.07,1.31,14.89,13.85,577.82
0.35,1.46,1.35,-6.96,83.74,526.67
0.07,1.37,1.41,41.14,142.52,430.11
0.87,1.04,1.57,111.69,181.46,287.78
1.34,0.92,1.48,148.62,189.58,127.99
1.01,1.04,1.26,149.72,175.66,-19.59
0.67,1.21,0.93,126.59,154.97,-136.47
0.56,1.28,0.69,95.21,143.13,-223.27
0.47,1.05,0.57,77.21,143.68,-295.23
0.38,0.58,0.46,68.91,150.09,-370.79
0.30,0.31,0.27,37.90,160.16,-454.41
0.26,0.19,0.05,-16.24,180.73,-530.70
0.20,-0.01,-0.05,-61.71,210.14,-584.17
0.13,-0.21,-0.10,-80.69,231.87,-612.92
0.10,-0.32,-0.03,-78.31,234.56,-616.88
0.20,-0.45,-0.03,-64.82,211.61,-596.13
0.22,-0.72,0.08,-8.79,164.98,-554.08
0.33,-0.86,0.35,107.06,91.37,-494.93
0.28,-1.20,0.67,232.42,-8.85,-414.12
0.28,-1.39,1.21,344.42,-120.42,-313.42
0.04,-1.07,1.61,418.88,-228.76,-177.49
-1.03,-1.02,1.82,411.99,-308.04,-13.92
-1.15,-1.07,1.62,361.27,-332.58,140.62
-0.40,-1.17,0.94,277.71,-297.67,234.19
-0.03,-1.14,0.32,157.04,-217.71,239.50
0.22,-1.13,0.42,75.44,-117.19,175.48
0.32,-0.70,0.84,63.66,-26.12,81.85
0.09,-0.41,1.15,65.25,23.56,15.14
-0.15,-0.48,1.25,38.64,32.35,-14.77
-0.27,-0.45,1.03,2.01,20.94,-27.59
-0.26,-0.28,0.65,-29.97,11.72,-26.18
-0.28,-0.40,0.66,-70.74,18.68,-11.90
-0.35,-0.47,0.87,-95.83,32.90,3.60
-0.38,-0.36,1.18,-86.36,36.74,14.59
-0.39,-0.28,1.28,-60.18,24.66,27.34
-0.35,-0.22,1.24,-29.60,-1.34,39.31
-0.22,-0.01,1.16,-4.21,-34.00,50.42
-0.15,0.05,1.07,-17.46,-69.76,58.96
-0.13,-0.16,0.85,-49.26,-103.88,61.83
-0.18,-0.45,0.73,-83.92,-135.07,48.95
-0.31,-0.58,0.74,-92.16,-165.59,22.58
-0.38,-0.56,0.68,-47.79,-196.47,-3.48
-0.38,-0.36,0.66,48.58,-224.49,-17.46
-0.34,-0.20,0.58,163.09,-250.79,-16.05
-0.29,-0.14,0.35,281.01,-273.13,-1.16
-0.22,-0.09,-0.09,368.96,-285.58,19.71
-0.20,-0.10,-0.12,388.61,-283.14,38.76
-0.16,-0.16,-0.13,376.65,-275.27,53.77
0.22,-2.77,-1.68,-301.21,3.30,-2.93
-1.03,-2.55,2.57,-774.78,645.32,-56.76
-0.60,0.65,2.28,1051.21,287.60,-41.99
-0.01,-0.06,-0.50,-13.67,-164.31,-48.52
-0.04,-0.03,-0.12,-78.74,-151.98,-52.86
-0.07,0.06,0.04,-70.01,-128.48,-53.83
-0.08,0.16,0.10,-63.90,-131.65,-49.38
-0.09,0.17,0.07,-55.36,-136.29,-40.10
-0.09,0.08,-0.01,-45.04,-139.34,-29.42
0.11,-0.27,-0.85,-37.84,-141.54,-20.14
-0.01,-0.11,-0.15,198.55,32.59,-11.47
-0.01,0.25,-0.05,424.38,183.65,-13.37
-0.18,0.55,0.54,296.75,196.78,-28.87
-0.16,1.45,2.19,-132.14,194.40,-42.91
-0.43,-0.27,3.59,-651.25,121.52,-30.40
-0.20,-0.52,1.39,-222.84,-17.03,1.04
-0.17,0.00,0.86,157.65,-101.14,5.00
1.16,0.42,-1.59,40.95,-115.66,-2.56
0.01,0.02,0.69,-103.52,-7.93,-6.10
-0.03,-0.01,0.86,-112.37,26.61,-5.37
-0.08,-0.28,1.04,-20.02,-6.47,0.92
0.08,0.17,0.85,117.80,-25.76,3.91
0.20,0.03,1.38,18.07,3.48,-1.28
-0.02,-0.21,1.25,-46.14,4.58,-1.89
-0.01,-0.00,0.71,8.67,-10.01,-1.34
0.08,0.10,1.42,19.04,-0.98,-1.16
0.05,-0.09,0.81,-13.24,-2.44,-0.49
0.04,-0.03,1.10,-0.85,-1.10,-0.55
0.05,-0.03,1.00,1.28,-2.50,-0.92
0.05,-0.03,0.96,-4.27,-1.77,-0.61
0.04,-0.03,1.04,-0.12,-2.14,-0.61
0.04,-0.03,0.99,-2.20,-2.20,-0.49
0.04,-0.03,1.00,-1.10,-2.08,-0.61
0.04,-0.04,1.01,-2.08,-1.95,-0.61
0.04,-0.03,1.00,-1.59,-1.89,-0.61
0.04,-0.03,1.01,-1.83,-1.95,-0.61
0.04,-0.03,1.00,-1.40,-2.14,-0.61
0.04,-0.03,1.00,-1.65,-2.14,-0.61
0.04,-0.03,1.01,-1.59,-2.08,-0.55
0.02,-0.01,1.01,-2.75,-1.53,-0.18
0.06,-0.05,0.97,-2.38,-1.46,1.16
0.03,-0.03,1.03,-2.01,-1.77,-0.06
0.04,-0.03,0.99,-1.77,-1.83,0.00
0.04,-0.04,1.01,-1.53,-1.71,-0.37
0.04,-0.04,1.00,-1.46,-1.89,-0.79
0.03,-0.05,1.01,-0.98,-1.65,-1.22
0.02,-0.09,1.01,-0.92,-1.71,-2.75
0.00,-0.10,1.00,-1.04,-1.83,-6.65
