0.44,2.01,2.39,-77.27,-186.77,-206.73
0.36,1.57,2.27,-139.40,-133.48,-203.31
0.31,1.02,2.12,-200.81,-94.91,-203.55
0.23,0.45,2.00,-234.07,-70.74,-215.70
0.23,0.08,1.88,-225.34,-58.65,-237.98
0.30,0.01,1.71,-197.33,-51.94,-262.15
0.41,-0.01,1.56,-181.64,-41.56,-275.70
0.58,0.04,1.48,-180.73,-20.39,-270.45
0.76,-0.01,1.49,-184.45,8.85,-239.38
0.93,-0.12,1.41,-190.19,36.80,-183.59
1.06,-0.27,1.31,-188.11,63.90,-109.62
1.16,-0.37,1.09,-180.24,90.21,-28.20
1.24,-0.31,0.86,-162.54,118.47,56.52
1.21,-0.01,0.72,-128.42,148.13,148.25
1.11,0.25,0.67,-101.01,171.63,254.33
0.97,0.50,0.69,-93.93,179.57,365.11
0.86,0.74,0.66,-117.07,165.16,467.77
0.77,1.04,0.60,-161.74,130.00,560.12
0.62,1.34,0.46,-213.81,81.05,646.30
0.72,1.84,0.47,-271.24,26.92,724.49
0.63,2.47,0.54,-326.78,-32.23,794.07
0.20,3.29,0.76,-396.73,-98.82,852.29
-0.47,2.38,0.63,-474.67,-172.06,870.00
-0.30,1.08,0.55,-503.85,-224.24,766.17
0.03,0.74,0.67,-449.52,-219.85,534.48
0.10,0.98,0.77,-291.32,-161.56,290.10
0.27,1.68,0.99,-123.54,-72.33,101.93
0.31,2.09,1.35,-26.25,17.03,0.61
0.27,2.32,1.59,9.22,81.54,-44.07
0.21,2.32,1.73,-4.09,115.60,-59.94
0.15,2.15,1.79,-43.21,122.99,-68.60
0.08,1.93,1.75,-85.88,110.29,-89.42
0.07,1.57,1.65,-117.80,89.05,-128.54
0.15,1.15,1.57,-130.37,69.52,-187.26
0.23,0.93,1.50,-116.46,55.18,-260.19
0.27,0.71,1.39,-88.68,46.88,-333.68
0.39,0.55,1.25,-58.96,48.16,-403.08
0.49,0.46,1.12,-32.17,60.97,-461.12
0.56,0.44,0.97,-4.82,82.89,-498.47
0.64,0.27,0.86,18.80,108.83,-516.17
0.70,0.05,0.71,37.41,133.91,-525.15
0.72,-0.15,0.50,64.58,156.07,-533.14
0.78,-0.37,0.36,96.25,173.65,-545.96
0.87,-0.55,0.22,121.34,184.81,-564.64
0.96,-0.67,0.07,143.01,191.65,-580.26
1.10,-0.70,0.11,157.17,191.96,-582.82
1.25,-0.80,0.11,171.75,176.88,-566.77
1.41,-0.70,0.22,195.07,146.55,-530.21
1.46,-0.61,0.39,216.55,104.80,-465.52
1.59,-0.62,0.59,205.93,56.27,-380.49
1.61,-0.53,0.70,181.52,5.74,-282.29
1.60,-0.39,0.78,152.28,-40.47,-175.66
1.56,-0.31,0.89,119.81,-79.65,-70.68
1.54,-0.21,1.00,94.06,-114.07,20.32
1.49,-0.02,1.16,77.09,-144.29,93.08
1.38,0.20,1.38,60.79,-170.35,150.39
1.29,0.25,1.61,30.58,-193.36,194.70
1.28,0.19,1.56,-4.21,-212.83,224.55
1.22,0.15,1.46,-24.05,-216.86,242.13
1.12,0.15,1.43,-23.13,-199.04,255.98
1.00,0.17,1.35,-13.92,-166.75,267.15
0.84,0.17,1.24,-1.77,-123.96,272.40
0.71,0.20,1.17,19.10,-74.16,267.40
0.53,0.42,1.15,41.69,-25.88,249.27
0.33,0.57,1.13,49.13,13.43,221.98
0.12,0.55,1.13,40.53,42.60,187.50
-0.00,0.42,1.12,28.26,62.93,145.69
-0.09,0.39,1.11,21.30,75.38,102.05
-0.15,0.48,1.11,23.01,81.30,68.66
-0.21,0.60,1.10,22.95,82.40,52.55
-0.25,0.66,1.07,16.97,80.63,51.94
-0.30,0.67,1.07,12.15,77.39,59.81
-0.31,0.66,1.05,8.85,71.41,66.65
-0.28,0.67,1.02,-1.22,62.56,64.27
-0.24,0.58,1.05,-9.03,52.12,54.38
-0.23,0.46,1.09,-7.93,40.89,34.12
-0.18,0.41,1.07,-4.21,30.33,4.64
-0.13,0.36,1.02,-2.26,24.72,-25.76
-0.10,0.32,0.97,2.62,25.45,-50.23
-0.08,0.34,0.95,12.33,32.78,-65.92
-0.02,0.33,1.10,23.93,43.40,-71.29
0.10,0.28,1.31,36.38,48.77,-71.17
0.33,0.22,1.67,60.67,48.65,-72.81
0.51,0.10,2.14,108.22,46.63,-84.11
0.75,0.19,2.42,166.20,50.66,-112.67
0.99,0.52,2.47,199.28,78.98,-156.01
1.03,0.62,2.25,182.68,145.45,-201.17
1.00,0.70,1.85,162.17,250.00,-234.44
0.67,0.50,1.59,177.61,376.16,-256.10
0.28,0.52,1.45,227.66,495.67,-287.96
-0.06,0.61,1.26,272.95,583.92,-335.94
-0.37,0.65,0.92,295.78,633.48,-393.68
-0.54,0.67,0.58,304.69,651.18,-450.87
-0.62,0.67,0.30,303.77,643.86,-495.67
-0.52,0.51,0.08,291.32,618.59,-520.87
-0.28,0.28,0.02,282.10,577.82,-526.49
-0.03,0.09,0.11,285.10,520.32,-514.04
0.32,0.02,0.25,296.94,445.92,-484.92
0.62,-0.17,0.45,278.44,359.74,-439.76
0.98,-0.50,0.70,215.64,266.72,-383.00
1.27,-0.59,0.80,140.56,169.37,-314.88
1.48,-0.65,0.62,56.58,79.41,-225.28
1.64,-0.76,0.38,-25.82,13.92,-112.67
1.70,-0.83,0.19,-87.40,-23.86,10.68
1.66,-0.83,-0.08,-127.32,-38.70,133.12
1.57,-0.82,-0.39,-147.40,-31.74,242.07
1.46,-0.74,-0.63,-144.53,-5.74,327.27
1.34,-0.57,-0.77,-119.93,31.49,388.73
1.21,-0.28,-0.85,-87.10,72.45,432.68
1.03,0.17,-0.90,-63.35,110.11,468.99
0.69,0.76,-0.97,-65.31,137.39,510.25
0.29,1.38,-0.99,-96.92,146.55,561.16
-0.19,2.15,-0.68,-163.09,127.99,615.11
-0.52,2.58,-0.39,-272.58,64.03,662.48
-1.16,3.03,-0.18,-382.69,-47.85,682.01
-1.51,3.38,0.00,-513.79,-198.91,659.55
-1.66,3.55,0.20,-619.75,-371.22,582.64
-1.42,3.52,0.66,-620.36,-533.14,464.42
-1.12,3.33,1.35,-500.61,-655.70,327.94
-0.95,3.18,1.41,-386.47,-713.75,176.45
-0.61,2.83,1.59,-388.43,-673.71,19.17
-0.14,2.04,1.60,-373.05,-553.71,-95.03
0.11,1.47,1.77,-297.49,-398.13,-150.88
0.21,1.21,1.90,-224.30,-258.24,-169.01
0.19,0.95,2.02,-196.78,-156.19,-171.81
0.26,0.54,2.06,-205.26,-96.68,-175.11
0.45,0.18,2.05,-212.65,-74.28,-190.55
0.54,-0.12,1.90,-204.77,-72.69,-221.74
0.63,-0.22,1.62,-187.01,-68.18,-259.22
0.75,-0.22,1.46,-168.76,-44.80,-284.06
0.90,-0.28,1.39,-157.47,-5.92,-283.26
1.04,-0.40,1.33,-158.57,36.44,-261.41
1.15,-0.36,1.27,-159.00,76.66,-227.97
1.25,-0.36,1.22,-161.74,110.84,-179.14
1.26,-0.38,1.18,-171.45,135.62,-118.29
1.40,-0.30,1.05,-172.12,149.60,-48.28
1.39,-0.25,0.91,-174.13,154.66,28.50
1.27,-0.26,0.77,-180.30,153.81,112.98
1.15,-0.14,0.69,-171.02,147.28,200.50
1.06,0.03,0.61,-168.64,132.63,285.10
1.11,0.21,0.53,-174.74,109.01,368.47
0.89,0.39,0.54,-172.79,79.22,453.80
0.83,0.81,0.71,-165.59,43.09,537.35
0.76,1.17,0.88,-188.35,-5.68,615.78
0.63,1.60,1.00,-246.64,-68.18,682.31
0.44,2.40,1.09,-312.13,-139.47,737.00
-0.05,2.76,1.07,-391.17,-214.60,774.48
-0.39,1.69,0.76,-460.82,-285.34,764.28
-0.20,1.12,0.52,-458.13,-320.74,656.56
-0.16,0.61,0.56,-393.55,-298.58,480.96
-0.07,0.53,0.76,-259.95,-228.52,289.49
0.00,1.15,1.13,-110.35,-136.05,127.14
-0.09,1.35,1.53,-20.39,-53.71,33.75
-0.15,1.49,1.85,5.00,-2.08,-6.47
-0.24,1.41,2.04,-24.60,18.43,-19.04
-0.26,1.12,2.21,-77.94,14.65,-21.97
-0.14,0.62,2.21,-120.85,-6.71,-31.80
0.10,0.05,2.15,-129.52,-31.19,-57.62
0.35,-0.37,2.09,-92.71,-43.27,-97.05
0.52,-0.65,1.97,-27.10,-33.94,-139.53
0.68,-0.67,1.91,36.74,-0.12,-175.17
0.84,-0.60,1.86,81.48,52.55,-196.90
0.93,-0.51,1.75,97.23,117.68,-202.88
0.92,-0.37,1.55,94.36,189.82,-191.53
0.88,-0.33,1.44,82.34,261.54,-162.78
0.74,-0.43,1.29,75.81,319.15,-127.44
0.61,-0.41,1.13,73.24,356.57,-95.83
0.49,-0.33,1.00,70.68,374.69,-70.43
0.39,-0.28,0.86,60.61,376.34,-48.83
0.23,-0.22,0.69,44.01,366.21,-31.56
0.23,-0.26,0.44,22.71,349.24,-22.28
0.20,-0.19,0.28,4.15,331.12,-19.17
0.09,-0.20,0.16,-14.10,310.00,-13.92
0.05,-0.26,0.02,-24.60,284.06,-7.51
0.02,-0.31,-0.17,-27.40,255.25,-4.21
-0.03,-0.30,-0.35,-30.15,225.46,-3.42
-0.07,-0.23,-0.42,-28.69,193.91,0.98
-0.11,-0.18,-0.47,-31.92,156.68,10.07
-0.11,-0.15,-0.56,-46.81,113.46,21.24
-0.14,-0.09,-0.66,-60.55,66.71,33.08
-0.15,-0.12,-0.78,-65.00,19.53,42.72
-0.15,-0.10,-0.85,-53.34,-25.15,44.62
-0.17,-0.06,-0.83,-33.26,-65.61,37.05
-0.17,0.00,-0.76,-17.52,-103.33,22.52
-0.14,0.06,-0.72,-10.56,-139.34,5.13
-0.10,0.10,-0.66,-5.07,-172.85,-11.54
-0.07,0.11,-0.61,2.75,-202.64,-25.39
-0.04,0.10,-0.58,15.44,-228.52,-35.52
-0.01,0.10,-0.53,32.10,-249.33,-42.24
0.05,0.12,-0.40,51.88,-266.91,-45.04
0.14,0.13,-0.17,72.45,-284.30,-43.70
0.25,0.20,0.07,91.67,-304.20,-37.54
0.31,0.23,0.38,97.66,-324.34,-24.17
0.45,0.17,0.82,99.18,-345.64,-5.25
0.64,0.10,1.33,94.36,-370.85,13.67
0.85,0.01,1.84,87.10,-396.97,28.08
1.02,-0.18,2.27,76.29,-416.63,33.81
1.25,-0.20,2.59,54.26,-420.90,26.18
1.46,0.16,2.93,28.93,-402.28,15.69
1.52,0.09,3.10,3.42,-354.74,15.75
1.60,0.12,3.16,-15.93,-281.92,19.71
1.58,0.10,3.05,-46.81,-199.16,16.85
1.45,0.16,3.04,-54.50,-108.46,11.66
1.22,0.26,3.03,-47.49,-27.16,8.91
0.96,0.47,2.84,-41.69,31.56,5.74
0.68,0.63,2.62,-48.22,72.27,1.65
0.51,0.73,2.32,-64.51,100.83,-3.36
0.40,0.78,1.98,-79.90,121.03,-11.90
0.34,0.76,1.70,-88.01,135.50,-25.21
0.30,0.76,1.50,-88.99,144.53,-43.09
0.26,0.77,1.33,-86.55,148.74,-62.38
0.26,0.70,1.14,-84.35,149.11,-80.38
0.24,0.73,1.02,-76.66,147.89,-95.52
0.24,0.65,0.96,-59.88,144.78,-103.33
0.24,0.53,0.89,-45.65,138.92,-112.98
0.22,0.50,0.82,-39.12,132.93,-127.87
0.22,0.41,0.70,-41.20,128.36,-142.52
0.24,0.25,0.57,-44.25,126.77,-154.97
0.24,0.12,0.45,-37.05,128.54,-166.56
0.24,-0.05,0.38,-22.89,130.00,-176.33
0.25,-0.24,0.34,-5.80,127.99,-186.28
0.29,-0.38,0.25,14.10,121.46,-196.59
0.29,-0.46,0.19,35.89,112.24,-202.39
0.30,-0.57,0.22,52.19,100.65,-199.04
0.35,-0.69,0.26,57.43,84.72,-186.65
0.39,-0.92,0.26,48.10,64.45,-170.96
0.50,-1.13,0.24,30.82,41.44,-157.17
0.61,-1.37,0.28,14.83,16.48,-145.02
0.77,-1.64,0.30,13.12,-10.31,-133.36
0.92,-1.78,0.30,34.67,-35.34,-121.52
1.02,-1.77,0.37,68.54,-52.31,-105.77
1.12,-1.68,0.52,88.50,-60.55,-82.46
1.18,-1.56,0.65,83.74,-62.93,-50.17
1.23,-1.47,0.67,65.37,-61.46,-8.79
1.20,-1.38,0.66,51.21,-56.58,37.66
1.11,-1.28,0.65,43.76,-50.66,82.70
1.01,-1.15,0.68,38.88,-46.69,119.81
0.91,-1.05,0.70,35.03,-47.00,145.69
0.83,-0.89,0.75,35.89,-51.33,160.64
0.67,-0.63,0.88,41.87,-59.75,169.86
0.57,-0.36,1.02,44.43,-72.33,177.49
0.49,-0.18,1.20,42.85,-86.49,183.65
0.38,0.18,1.43,42.36,-99.37,190.00
0.28,0.50,1.64,37.23,-108.76,201.48
0.19,0.71,1.97,24.90,-110.66,213.44
0.18,0.98,2.16,13.73,-104.92,217.77
0.15,1.07,2.47,-5.98,-91.31,209.72
0.22,1.00,2.76,-23.38,-70.25,183.96
0.28,0.98,2.84,-38.57,-46.14,143.37
0.32,1.00,2.78,-52.25,-13.85,103.39
0.40,0.90,2.69,-57.19,28.99,77.21
0.48,0.74,2.54,-55.24,77.88,62.01
0.49,0.65,2.43,-46.26,127.08,52.92
0.51,0.53,2.29,-37.29,168.58,47.06
0.49,0.41,2.09,-30.27,199.10,39.79
0.45,0.34,1.87,-25.82,221.50,32.04
0.44,0.23,1.65,-24.05,237.67,27.04
0.42,0.13,1.36,-18.55,248.35,24.41
0.39,0.07,1.14,-6.10,257.45,22.77
0.36,0.01,0.94,6.10,265.01,20.51
0.34,-0.01,0.77,18.49,270.63,16.60
0.31,-0.03,0.63,30.27,274.17,11.11
0.29,-0.03,0.51,40.04,275.09,5.25
0.24,-0.02,0.40,43.40,271.91,0.12
0.19,0.03,0.28,43.27,264.59,-3.42
0.12,0.05,0.22,34.36,252.50,-6.10
0.09,0.05,0.10,17.82,235.23,-4.64
0.05,0.05,-0.02,1.22,214.17,-0.73
0.01,0.01,-0.15,-10.86,190.92,4.39
-0.05,0.00,-0.29,-17.09,168.40,8.91
-0.01,-0.09,-0.35,-15.93,148.07,11.90
-0.07,-0.09,-0.38,-6.84,127.08,9.52
-0.12,-0.05,-0.44,0.00,104.43,4.21
-0.15,-0.00,-0.49,2.26,81.05,0.73
-0.18,0.02,-0.53,2.50,57.74,0.92
-0.20,0.04,-0.58,4.76,34.12,3.54
-0.23,0.07,-0.63,7.81,11.17,7.32
-0.26,0.12,-0.62,12.39,-10.99,11.60
-0.28,0.15,-0.59,18.55,-34.24,15.14
-0.28,0.18,-0.53,24.05,-60.00,15.44
-0.27,0.19,-0.49,25.51,-88.44,10.80
-0.24,0.18,-0.45,23.68,-118.65,0.73
-0.20,0.21,-0.42,24.35,-149.05,-13.37
-0.16,0.24,-0.34,28.20,-178.16,-27.77
-0.09,0.23,-0.24,34.85,-206.85,-41.50
-0.04,0.26,-0.19,36.19,-233.70,-54.20
0.01,0.24,-0.04,32.78,-254.76,-61.22
0.11,0.19,0.05,39.49,-271.24,-61.22
0.17,0.19,0.20,49.32,-281.62,-56.27
0.24,0.20,0.49,56.58,-287.90,-46.45
0.30,0.13,0.88,54.99,-295.35,-34.55
0.33,0.03,1.11,47.91,-305.91,-27.47
0.41,-0.02,1.37,46.02,-311.46,-27.28
0.53,-0.22,1.76,48.65,-308.90,-34.18
0.66,-0.39,2.06,54.26,-300.84,-53.34
0.80,-0.41,2.47,51.88,-283.08,-80.02
1.02,-0.53,2.91,23.68,-258.97,-101.26
1.25,-0.77,3.10,-16.36,-233.22,-109.92
1.39,-0.99,3.10,-44.31,-200.81,-103.27
1.46,-1.23,3.02,-46.14,-157.84,-79.65
1.41,-1.23,2.87,-24.48,-104.74,-44.31
1.29,-1.18,2.58,-5.62,-46.88,0.73
1.07,-1.14,2.32,-0.37,10.74,46.63
0.87,-1.10,2.02,-3.11,57.68,84.17
0.69,-1.02,1.68,-7.26,89.90,109.31
0.55,-0.92,1.39,-7.26,109.44,125.31
0.46,-0.78,1.18,-2.26,117.80,136.29
0.44,-0.68,1.01,2.14,115.78,144.35
0.45,-0.52,0.81,-1.34,106.38,150.27
0.47,-0.49,0.69,-7.26,93.81,157.65
0.47,-0.36,0.60,-7.81,78.86,167.48
0.49,-0.18,0.55,-9.52,60.73,180.85
0.47,-0.10,0.48,-13.06,39.43,196.23
0.45,-0.03,0.38,-12.27,18.92,207.40
0.41,0.08,0.35,-5.43,2.38,212.34
0.33,0.28,0.39,5.31,-11.23,215.45
0.24,0.47,0.44,15.81,-23.93,220.52
0.12,0.67,0.48,25.09,-35.16,225.22
-0.02,0.83,0.52,33.57,-43.70,226.62
-0.18,0.98,0.65,41.44,-48.71,221.19
-0.31,1.17,0.87,44.43,-53.65,207.15
-0.44,1.28,1.14,36.25,-62.44,185.97
-0.48,1.32,1.43,18.31,-76.17,157.84
-0.46,1.30,1.77,-5.74,-92.83,120.67
-0.36,1.19,2.09,-30.27,-109.31,76.84
-0.17,0.99,2.38,-48.95,-119.02,30.09
0.11,0.82,2.53,-59.69,-115.72,-14.28
0.36,0.50,2.61,-65.61,-93.57,-47.18
0.58,0.28,2.72,-57.56,-50.05,-66.22
0.83,0.08,2.66,-44.92,3.42,-73.91
0.92,-0.07,2.53,-25.21,62.81,-72.08
0.92,-0.11,2.37,-4.21,122.74,-63.90
0.86,-0.12,2.17,10.31,176.45,-51.03
0.71,-0.06,2.00,18.55,219.54,-35.77
0.62,-0.10,1.79,16.42,247.50,-20.94
0.53,-0.12,1.65,20.08,260.07,-11.17
0.47,-0.10,1.51,26.18,259.70,-9.34
0.45,-0.09,1.37,24.54,252.87,-13.85
0.45,-0.09,1.20,18.07,245.12,-21.36
0.43,-0.10,1.05,14.53,239.87,-28.69
0.43,-0.10,0.88,16.17,237.73,-34.67
0.42,-0.12,0.73,19.71,240.05,-39.31
0.38,-0.10,0.64,23.62,245.36,-42.48
0.33,-0.06,0.57,19.41,249.69,-43.64
0.31,-0.08,0.51,3.66,248.60,-41.20
0.28,-0.11,0.38,-7.63,239.93,-35.95
0.22,-0.14,0.22,-10.19,227.36,-30.21
0.14,-0.15,0.05,-9.03,214.72,-25.39
0.09,-0.15,-0.07,-8.12,202.82,-21.79
0.03,-0.11,-0.14,-4.03,189.21,-19.29
-0.04,-0.09,-0.17,-1.95,171.63,-16.78
-0.10,-0.07,-0.18,-8.67,148.62,-13.67
-0.13,-0.07,-0.22,-22.22,120.30,-8.85
-0.14,-0.09,-0.28,-36.50,88.62,-3.11
-0.17,-0.13,-0.32,-41.81,55.97,1.59
-0.19,-0.19,-0.37,-39.55,24.54,3.72
-0.20,-0.17,-0.40,-34.06,-3.36,2.87
-0.21,-0.12,-0.41,-28.99,-26.79,1.77
-0.18,-0.14,-0.42,-28.56,-45.84,1.46
-0.14,-0.15,-0.42,-27.22,-62.07,0.31
-0.11,-0.15,-0.41,-22.58,-76.90,-0.31
-0.07,-0.15,-0.38,-16.54,-92.29,0.49
-0.02,-0.17,-0.37,-10.44,-108.58,1.46
0.01,-0.16,-0.34,-2.26,-124.82,2.20
0.06,-0.15,-0.31,4.46,-140.87,2.62
0.08,-0.18,-0.23,7.39,-157.17,2.81
0.10,-0.23,-0.14,9.89,-176.39,2.50
